tfopwg_disp,rastr,ra,decstr,dec,st_pmra,st_pmraerr1,st_pmraerr2,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim,toi_created,rowupdate
CP,07h12m10.61s,108.044207,-10d38m21.62s,-10.63934,3.139,0.063,-0.063,0.0,4.123,0.062,-0.062,0.0,2459225.449603,0.001103,-0.001103,0,3.5514016,8.7e-06,-8.7e-06,0,2.207,0.242,-0.242,0,8480.0,7.11662,-7.11662,0,11.8731,0.700469,-0.700469,0,342.119,,,,1198.0,,,,12.0327,0.006,-0.006,0,460.995,7.596,-7.596,0,6019.0,143.3,-143.3,0,4.29,0.08,-0.08,0,1.26,0.06,-0.06,0,2021-06-04 00:47:27,2024-08-22 10:08:01
CP,07h20m48.77s,110.203228,+13d01m07.28s,13.01869,-3.042,0.075,-0.075,0.0,-5.045,0.064,-0.064,0.0,2459574.31635,0.001392,-0.001392,0,3.5524144,1.01e-05,-1.01e-05,0,2.784,0.174,-0.174,0,2060.0,0.747837,-0.747837,0,8.52936,0.641771,-0.641771,0,1015.53,,,,1572.0,,,,11.5829,0.007,-0.007,0,705.803,23.6795,-23.6795,0,6843.0,152.0,-152.0,0,,,,0,1.82,0.13,-0.13,0,2021-06-04 00:47:28,2025-01-20 12:03:29
FP,07h04m43.04s,106.179342,-00d01m46.24s,-0.02951,0.302,0.076,-0.076,0.0,-1.314,0.064,-0.064,0.0,2459223.653303,0.003505,-0.003505,0,3.145502,2.23e-05,-2.23e-05,0,2.411,0.468,-0.468,0,6190.0,22.3524,-22.3524,0,20.1993,,,0,707.742,,,,1436.0,,,,13.2863,0.024,-0.024,0,1558.37,118.55,-118.55,0,6397.0,122.0,-122.0,0,3.83,,,0,2.29,,,0,2021-06-04 00:47:28,2024-08-22 10:08:01
FP,07h59m59.85s,119.999359,-42d55m44.24s,-42.928955,-1.1,2.4,-2.4,0.0,-1.9,2.2,-2.2,0.0,2459964.898137,0.002665,-0.002665,0,3.0244222,0.0003739,-0.0003739,0,5.3680787,0.1927099,-0.1927099,0,267015.5224574,9404.883,-9404.883,0,,,,0,596.3475879,,,,1260.3600138,,,,11.422,0.018,-0.018,0,573.391,,,0,6758.0,202.0,-202.0,0,4.19,1.87,-1.87,0,,,,0,2021-06-04 00:47:28,2024-09-06 10:08:02
FP,08h13m44.86s,123.43693,-18d52m39.55s,-18.877652,-5.041,0.029,-0.029,0.0,-4.908,0.022,-0.022,0.0,2459246.599677,0.002644,-0.002644,0,3.4906402,1.51e-05,-1.51e-05,0,1.586,0.222,-0.222,0,4580.0,7.9927,-7.9927,0,8.78597,0.55583,-0.55583,0,202.549,,,,1050.0,,,,12.7325,0.007,-0.007,0,626.536,8.7385,-8.7385,0,6066.0,126.5,-126.5,0,4.34,0.08,-0.08,0,1.18,0.06,-0.06,0,2021-06-04 00:47:29,2025-04-11 12:03:11
FP,06h44m02.46s,101.010233,-26d01m50.2s,-26.030612,10.586,0.02,-0.02,0.0,10.388,0.027,-0.027,0.0,2459226.23093,0.003852,-0.003852,0,0.599092,4e-06,-4e-06,0,1.232,0.242,-0.242,0,1290.0,6.58065,-6.58065,0,11.5931,,,0,2400.89,,,,1950.0,,,,12.6989,0.007,-0.007,0,1238.08,26.065,-26.065,0,5220.0,122.0,-122.0,0,,,,0,3.19,,,0,2021-06-04 00:47:29,2025-01-27 12:03:29
APC,08h02m27.49s,120.614522,-35d29m08.55s,-35.485708,0.887,0.036,-0.036,0.0,2.793,0.042,-0.042,0.0,2459962.905816,0.002518,-0.002518,0,0.6216031,0.0001083,-0.0001083,0,1.1570716,0.1381888,-0.1381888,0,2344.6249758,363.59625,-363.59625,0,8.6439547,0.9599996,-0.9599996,0,26805.6102003,,,,3263.4440702,,,,12.4644,0.007,-0.007,0,802.97,16.0935,-16.0935,0,8038.0,141.3,-141.3,0,4.37,0.08,-0.08,0,1.50848,0.0535025,-0.0535025,0,2021-06-04 00:47:30,2024-09-07 10:08:02
CP,06h03m56.23s,90.984276,-60d39m58.81s,-60.666335,76.064,0.048,-0.048,0.0,-3.482,0.04,-0.04,0.0,2460186.64883,0.001656,-0.001656,0,4.5117221,5.9e-06,-5.9e-06,0,1.785,0.286,-0.286,0,313.0,15.4327,-15.4327,0,1.40246,0.0932244,-0.0932244,0,86.7681,,,,850.0,,,,9.1059,0.006,-0.006,0,59.2293,0.07465,-0.07465,0,5245.0,183.0,-183.0,0,4.57666,0.27213,-0.27213,0,0.79,0.05,-0.05,0,2019-05-07 17:42:37,2025-04-21 12:03:49
CP,06h03m56.23s,90.984276,-60d39m58.81s,-60.666335,76.064,0.048,-0.048,0.0,-3.482,0.04,-0.04,0.0,2460155.028402,0.00387,-0.00387,0,39.361947,0.0001444,-0.0001444,0,4.535,1.253,-1.253,0,552.0,43.7879,-43.7879,0,1.84555,0.14205,-0.14205,0,22.4437,,,,606.0,,,,9.1059,0.006,-0.006,0,59.2293,0.07465,-0.07465,0,5245.0,183.0,-183.0,0,4.57666,0.27213,-0.27213,0,0.79,0.05,-0.05,0,2020-03-11 15:13:21,2025-04-21 12:03:49
FP,07h21m47.04s,110.446018,-22d35m52.59s,-22.597941,-8.575,0.027,-0.027,0.0,7.511,0.034,-0.034,0.0,2459253.364143,0.003651,-0.003651,0,1.1894812,7.2e-06,-7.2e-06,0,3.047,0.413,-0.413,0,4130.0,6.42059,-6.42059,0,9.44872,0.617205,-0.617205,0,9015.13,,,,2714.0,,,,12.7797,0.009,-0.009,0,890.314,16.385,-16.385,0,6550.0,131.3,-131.3,0,4.21,0.09,-0.09,0,1.5,0.07,-0.07,0,2021-06-04 00:47:30,2024-08-22 10:08:01
FP,08h15m18.16s,123.825652,-29d13m53.94s,-29.23165,-4.579,0.025,-0.025,0.0,-5.108,0.028,-0.028,0.0,2459253.168845,0.004033,-0.004033,0,0.4057204,2.3e-06,-2.3e-06,0,1.201,0.181,-0.181,0,2620.0,6.45081,-6.45081,0,6.83767,,,0,11661.9,,,,2895.0,,,,13.0777,0.009,-0.009,0,879.564,13.246,-13.246,0,6541.0,122.0,-122.0,0,4.33,,,0,1.32,,,0,2021-06-04 00:47:31,2025-02-07 12:03:28
FP,07h58m28.6s,119.619171,-35d39m52.43s,-35.664564,-2.551,0.025,-0.025,0.0,1.992,0.027,-0.027,0.0,2459963.999386,0.006022,-0.006022,0,5.2201338,2.86e-05,-2.86e-05,0,2.584,0.216,-0.216,0,6040.0,6.20624,-6.20624,0,14.7463,0.763,-0.763,0,2982.23,,,,2058.0,,,,12.8919,0.011,-0.011,0,1142.16,20.515,-20.515,0,11632.0,397.3,-397.3,0,4.35,0.07,-0.07,0,1.95,0.07,-0.07,0,2021-06-04 00:47:32,2025-02-22 12:03:08
FP,07h35m01.25s,113.755213,-43d52m35.5s,-43.876527,-4.295,0.045,-0.045,0.0,6.098,0.042,-0.042,0.0,2459963.591728,0.002915,-0.002915,0,3.3004862,1.65e-05,-1.65e-05,0,2.959105,0.1759465,-0.1759465,0,2403.5706041,197.4491,-197.4491,0,8.5365984,2.9922256,-2.9922256,0,1351.1962911,,,,1546.3199559,,,,11.3002,0.006,-0.006,0,398.13,3.989,-3.989,0,6408.0,95.4,-95.4,0,4.26,2.01,-2.01,0,1.30784,0.055402,-0.055402,0,2021-06-04 00:47:32,2024-09-08 10:08:02
FP,07h09m26s,107.358337,-01d43m56.07s,-1.732243,-6.437,0.133,-0.133,0.0,-19.429,0.11,-0.11,0.0,2459226.726213,0.004421,-0.004421,0,2.0849517,2.25e-05,-2.25e-05,0,3.099,0.745,-0.745,0,2380.0,10.5605,-10.5605,0,4.65169,0.431209,-0.431209,0,2731.54,,,,2014.0,,,,12.6063,0.006,-0.006,0,474.693,16.6275,-16.6275,0,6163.0,123.1,-123.1,0,4.56,0.09,-0.09,0,0.94,0.05,-0.05,0,2021-06-04 00:47:32,2024-08-22 10:08:01
FP,08h17m16.64s,124.319317,-30d37m58.39s,-30.632887,14.597,2.085,-2.085,0.0,-12.005,2.085,-2.085,0.0,2459964.82553,0.001357,-0.001357,0,2.3252878,0.000239,-0.000239,0,2.277571,0.101888,-0.101888,0,29370.954615,1391.3828,-1391.3828,0,12.8754,1.32894,-1.32894,0,846.6821648,,,,1375.7827266,,,,13.3181,0.006,-0.006,0,602.935,,,0,5744.0,273.3,-273.3,0,,,,0,1.1,0.11,-0.11,0,2021-06-04 00:47:32,2024-09-10 10:08:02
