flux,flux_err,quality,timecorr,centroid_col,centroid_row,cadenceno,sap_flux,sap_flux_err,sap_bkg,sap_bkg_err,pdcsap_flux,pdcsap_flux_err,sap_quality,psf_centr1,psf_centr1_err,psf_centr2,psf_centr2_err,mom_centr1,mom_centr1_err,mom_centr2,mom_centr2_err,pos_corr1,pos_corr2
11272.798,5.6623874,0,0.0011503899,963.432951083736,845.9214787949127,1217,8871.414,4.4311666,639.1749,0.40892333,11272.798,5.6623874,0,,,,,963.432951083736,0.00077237905,845.9214787949127,0.00082185835,-0.007874082,-0.011558165
11267.076,5.6611376,0,0.0011511093,963.4332640454963,845.9213554509789,1218,8866.132,4.430733,648.90826,0.4089051,11267.076,5.6611376,0,,,,,963.4332640454963,0.0007723136,845.9213554509789,0.00082186155,-0.007704424,-0.011339614
11275.957,5.659898,0,0.0011518288,963.433581934029,845.9217861974329,1219,8873.722,4.431347,648.6345,0.40786442,11275.957,5.659898,0,,,,,963.433581934029,0.0007722421,845.9217861974329,0.0008218362,-0.007753867,-0.011594141
11275.19,5.6627145,0,0.0011525482,963.4350036436231,845.9219934240169,1220,8873.303,4.431161,641.82477,0.4080629,11275.19,5.6627145,0,,,,,963.4350036436231,0.00077109534,845.9219934240169,0.0008207781,-0.007849501,-0.011555363
11268.22,5.659927,0,0.0011532676,963.4346760550601,845.9224678654455,1221,8868.513,4.4307637,645.56116,0.4078211,11268.22,5.659927,0,,,,,963.4346760550601,0.0007727693,845.9224678654455,0.00082266395,-0.00796202,-0.011624584
11274.512,5.65703,0,0.0011539869,963.4366428161741,845.9221626382962,1222,8871.835,4.431,641.38574,0.40759572,11274.512,5.65703,0,,,,,963.4366428161741,0.0007720229,845.9221626382962,0.0008216798,-0.007967798,-0.011610325
11265.845,5.658948,0,0.0011547061,963.4333170570989,845.9234058218638,1223,8865.697,4.4306445,645.52057,0.40733105,11265.845,5.658948,0,,,,,963.4333170570989,0.0007732613,845.9234058218638,0.00082321157,-0.00794986,-0.0116524715
11258.714,5.65582,0,0.0011554253,963.4330901839239,845.9226781198452,1224,8859.774,4.4299526,644.70685,0.40726483,11258.714,5.65582,0,,,,,963.4330901839239,0.0007728287,845.9226781198452,0.0008226274,-0.007803243,-0.011523224
11271.4,5.65753,0,0.0011561444,963.4340740567172,845.9222302492158,1225,8870.383,4.43099,643.30475,0.4071628,11271.4,5.65753,0,,,,,963.4340740567172,0.0007734111,845.9222302492158,0.0008231891,-0.007710937,-0.011693955
11274.979,5.6568456,0,0.0011568636,963.4353420039683,845.9215585732218,1226,8872.726,4.431331,643.83075,0.40689334,11274.979,5.6568456,0,,,,,963.4353420039683,0.00077302917,845.9215585732218,0.0008227527,-0.0074325046,-0.011465964
11270.589,5.655492,0,0.0011575826,963.4345767471905,845.9215731530189,1227,8868.8955,4.4308896,643.91315,0.40739733,11270.589,5.655492,0,,,,,963.4345767471905,0.00077289203,845.9215731530189,0.00082253723,-0.007605727,-0.011629897
11275.48,5.6582456,0,0.0011583017,963.4348782813328,845.9224712789435,1228,8873.567,4.431411,650.63245,0.40788344,11275.48,5.6582456,0,,,,,963.4348782813328,0.0007726111,845.9224712789435,0.0008223989,-0.007580017,-0.0116224885
11266.358,5.658447,0,0.0011590207,963.4342370457692,845.9230115758091,1229,8865.631,4.4305367,650.1446,0.40680778,11266.358,5.658447,0,,,,,963.4342370457692,0.00077314995,845.9230115758091,0.000823093,-0.007595688,-0.011584318
11265.743,5.6566467,0,0.0011597396,963.434200549303,845.9225918102404,1230,8865.535,4.4308643,642.8915,0.40758768,11265.743,5.6566467,0,,,,,963.434200549303,0.0007734004,845.9225918102404,0.0008233239,-0.0075604077,-0.011340699
11266.495,5.6555285,0,0.0011604584,963.4358502971359,845.9226760225625,1231,8865.765,4.4305196,649.8258,0.40685067,11266.495,5.6555285,0,,,,,963.4358502971359,0.00077320734,845.9226760225625,0.0008230965,-0.0073832427,-0.01130631
11272.495,5.65335,0,0.0011611773,963.4331371714237,845.9220690277575,1232,8870.543,4.43111,638.51544,0.40844047,11272.495,5.65335,0,,,,,963.4331371714237,0.0007723671,845.9220690277575,0.0008219618,-0.0077653774,-0.01153484
11265.228,5.6561594,0,0.001161896,963.4345129027956,845.9230182281269,1233,8865.165,4.430644,648.51263,0.4083565,11265.228,5.6561594,0,,,,,963.4345129027956,0.00077281485,845.9230182281269,0.00082283793,-0.0076604667,-0.011494962
11277.652,5.656084,0,0.0011626148,963.4334655180489,845.9223257310654,1234,8874.856,4.4313636,646.8401,0.40791416,11277.652,5.656084,0,,,,,963.4334655180489,0.0007725246,845.9223257310654,0.00082232634,-0.0076297508,-0.011483415
11266.42,5.658335,8192,0.0011633334,963.4340846510916,845.9205242730269,1235,8867.586,4.430842,650.70966,0.40715796,11266.42,5.658335,8192,,,,,963.4340846510916,0.0007723677,845.9205242730269,0.00082176755,-0.0078642275,-0.011609736
11278.865,5.6583314,0,0.001164052,963.4347332054537,845.9214108946608,1236,8875.943,4.4315467,650.0645,0.40803123,11278.865,5.6583314,0,,,,,963.4347332054537,0.0007723235,845.9214108946608,0.00082194124,-0.0074800444,-0.011471613
11263.999,5.6565423,0,0.0011647707,963.4356117744945,845.9238975692126,1237,8863.553,4.430416,651.8392,0.40840116,11263.999,5.6565423,0,,,,,963.4356117744945,0.0007734879,845.9238975692126,0.0008237144,-0.007466304,-0.011435199
11266.631,5.6586547,0,0.0011654892,963.4355868347566,845.9239185914332,1238,8865.904,4.430721,653.61975,0.4075229,11266.631,5.6586547,0,,,,,963.4355868347566,0.0007735804,845.9239185914332,0.0008238405,-0.0074225315,-0.011482135
11264.204,5.653546,0,0.0011662077,963.4359954411033,845.9228869328886,1239,8863.878,4.4306026,648.8857,0.4078252,11264.204,5.653546,0,,,,,963.4359954411033,0.00077338517,845.9228869328886,0.0008233989,-0.007791289,-0.011670879
11274.109,5.6561027,0,0.0011669261,963.4362959471262,845.9212668208721,1240,8871.874,4.431222,645.8312,0.40784052,11274.109,5.6561027,0,,,,,963.4362959471262,0.00077285373,845.9212668208721,0.00082254247,-0.0073617636,-0.011548528
11272.292,5.6568103,0,0.0011676445,963.435000654111,845.9227360969894,1241,8869.911,4.430969,645.8537,0.40755668,11272.292,5.6568103,0,,,,,963.435000654111,0.0007727125,845.9227360969894,0.00082256534,-0.0076918877,-0.011586057
11266.489,5.657272,0,0.0011683629,963.4362215292333,845.9225341082284,1242,8865.428,4.4306784,650.7468,0.40724772,11266.489,5.657272,0,,,,,963.4362215292333,0.0007737839,845.9225341082284,0.0008238264,-0.0076430035,-0.011506278
11269.562,5.657365,0,0.0011690812,963.4374929538133,845.9216382000951,1243,8867.445,4.4307466,649.2815,0.40739334,11269.562,5.657365,0,,,,,963.4374929538133,0.0007732246,845.9216382000951,0.00082301727,-0.007542917,-0.011347045
11261.8955,5.6555953,0,0.0011697995,963.4353719391462,845.9232168247675,1244,8862.073,4.430461,650.1793,0.40788895,11261.8955,5.6555953,0,,,,,963.4353719391462,0.0007743929,845.9232168247675,0.00082460523,-0.007383918,-0.011576057
11272.466,5.6604156,0,0.0011705176,963.4366735954826,845.9215648609777,1245,8869.5205,4.4310293,646.0157,0.40812185,11272.466,5.6604156,0,,,,,963.4366735954826,0.00077326025,845.9215648609777,0.000823033,-0.0069758496,-0.011139016
11263.735,5.6534195,0,0.001171954,963.435385721469,845.9235121996564,1247,8862.019,4.4303083,642.4026,0.4076396,11263.735,5.6534195,0,,,,,963.435385721469,0.0007736766,845.9235121996564,0.00082378596,-0.007207262,-0.011076151
11267.603,5.657754,0,0.001172672,963.4359706263137,845.9218143816408,1248,8865.439,4.430485,649.1956,0.4071477,11267.603,5.657754,0,,,,,963.4359706263137,0.0007725599,845.9218143816408,0.00082232076,-0.00733448,-0.011199145
11269.728,5.6569357,0,0.00117339,963.4371659322144,845.9220107106623,1249,8867.763,4.430791,642.3521,0.40859926,11269.728,5.6569357,0,,,,,963.4371659322144,0.00077201956,845.9220107106623,0.0008217342,-0.0074885013,-0.011371709
11262.973,5.656214,0,0.0011741079,963.4351144119753,845.9220111119319,1250,8862.068,4.4303017,649.10065,0.4078147,11262.973,5.656214,0,,,,,963.4351144119753,0.0007738207,845.9220111119319,0.0008236191,-0.0077779843,-0.01147522
11267.914,5.655143,0,0.0011748258,963.4363348640015,845.9229821897458,1251,8866.111,4.430489,650.2353,0.40741828,11267.914,5.655143,0,,,,,963.4363348640015,0.000773436,845.9229821897458,0.0008234075,-0.008035662,-0.011733131
11268.975,5.6540513,0,0.0011755438,963.4365867936623,845.9212107732674,1252,8866.791,4.4307046,642.43445,0.40807766,11268.975,5.6540513,0,,,,,963.4365867936623,0.0007725771,845.9212107732674,0.0008221611,-0.008212851,-0.012026829
11260.952,5.657992,0,0.0011762616,963.4354544517383,845.9224672451865,1253,8862.09,4.430514,646.465,0.40823966,11260.952,5.657992,0,,,,,963.4354544517383,0.0007729049,845.9224672451865,0.00082269724,-0.007802698,-0.012290654
11266.901,5.655544,0,0.0011769793,963.4358644514807,845.9215537840314,1254,8866.774,4.4308004,648.149,0.40776315,11266.901,5.655544,0,,,,,963.4358644514807,0.00077376654,845.9215537840314,0.0008235213,-0.008281129,-0.012466098
11269.888,5.6552367,0,0.001177697,963.4343072508544,845.920680571412,1255,8868.86,4.430929,648.843,0.40844944,11269.888,5.6552367,0,,,,,963.4343072508544,0.00077281595,845.920680571412,0.000822311,-0.00839166,-0.012786746
11267.791,5.6593633,0,0.0011784147,963.4371268100106,845.9212846051219,1256,8867.79,4.431022,653.6824,0.40865487,11267.791,5.6593633,0,,,,,963.4371268100106,0.00077318156,845.9212846051219,0.0008228392,-0.0085180905,-0.012891571
11264.88,5.656021,0,0.0011791323,963.4348845259248,845.9210298657435,1257,8865.157,4.4306397,649.8966,0.4077058,11264.88,5.656021,0,,,,,963.4348845259248,0.00077313377,845.9210298657435,0.00082266115,-0.008770443,-0.012359031
11268.589,5.6542387,0,0.0011798498,963.4360409512988,845.9218378570575,1258,8867.338,4.430667,643.38525,0.407923,11268.589,5.6542387,0,,,,,963.4360409512988,0.00077292544,845.9218378570575,0.00082273147,-0.008657163,-0.012316998
11274.591,5.6557155,0,0.0011805673,963.4351544598615,845.9219678115603,1259,8872.247,4.4311624,651.30524,0.40798694,11274.591,5.6557155,0,,,,,963.4351544598615,0.0007732568,845.9219678115603,0.0008230797,-0.008589526,-0.012093652
11261.431,5.656124,0,0.0011812848,963.4352569035216,845.9217880790345,1260,8861.483,4.430423,642.8431,0.4082992,11261.431,5.656124,0,,,,,963.4352569035216,0.00077328004,845.9217880790345,0.0008230048,-0.008828518,-0.012548885
11265.164,5.652562,0,0.0011820022,963.4356699604123,845.9215489173812,1261,8864.0,4.4305644,646.5688,0.40854958,11265.164,5.652562,0,,,,,963.4356699604123,0.0007728983,845.9215489173812,0.00082255906,-0.0085346205,-0.011871356
11259.109,5.6559114,0,0.0011827196,963.4363883994051,845.9207756212616,1262,8858.6045,4.43007,647.9786,0.40698108,11259.109,5.6559114,0,,,,,963.4363883994051,0.00077363284,845.9207756212616,0.00082320673,-0.008450664,-0.011776997
11272.164,5.6593733,0,0.001183437,963.436619354683,845.920596945025,1263,8869.1,4.4308414,642.33234,0.4074857,11272.164,5.6593733,0,,,,,963.436619354683,0.0007727841,845.920596945025,0.0008223304,-0.008097047,-0.011712143
11265.482,5.658344,0,0.0011841542,963.4344004871543,845.9233833382584,1264,8862.68,4.4303985,646.8936,0.40789413,11265.482,5.658344,0,,,,,963.4344004871543,0.0007729934,845.9233833382584,0.000823011,-0.007745795,-0.01139976
11249.245,5.6578918,0,0.0011848714,963.4355885691187,845.9226700548957,1265,8850.712,4.4293838,646.12494,0.4071828,11249.245,5.6578918,0,,,,,963.4355885691187,0.0007739337,845.9226700548957,0.0008238984,-0.007909011,-0.011668527
11257.659,5.6558905,0,0.0011855885,963.4346586636251,845.9236618009149,1266,8857.168,4.429998,643.9799,0.40748087,11257.659,5.6558905,0,,,,,963.4346586636251,0.0007741982,845.9236618009149,0.0008243715,-0.007921525,-0.011551149
11261.195,5.657756,0,0.0011863057,963.437039972867,845.9226214085396,1267,8859.375,4.429992,645.00006,0.40792865,11261.195,5.657756,0,,,,,963.437039972867,0.0007731373,845.9226214085396,0.0008231265,-0.0074582477,-0.011312833
11267.569,5.658262,0,0.0011870228,963.4350977161218,845.921997797842,1268,8864.517,4.430555,647.12006,0.40819433,11267.569,5.658262,0,,,,,963.4350977161218,0.00077308173,845.921997797842,0.0008228178,-0.0074431314,-0.011422286
11259.305,5.6580358,0,0.0011877398,963.436625767281,845.9228824099378,1269,8857.371,4.4299054,642.44104,0.4072775,11259.305,5.6580358,0,,,,,963.436625767281,0.0007727041,845.9228824099378,0.0008226909,-0.007290808,-0.011472211
11262.137,5.658511,0,0.0011884567,963.4358498851641,845.9218121124,1270,8859.696,4.430157,649.49335,0.40774274,11262.137,5.658511,0,,,,,963.4358498851641,0.00077343796,845.9218121124,0.0008231791,-0.007453572,-0.011587481
11264.692,5.656035,0,0.0011891737,963.4357965722763,845.9240851703903,1271,8860.836,4.4303,644.24945,0.40806332,11264.692,5.656035,0,,,,,963.4357965722763,0.0007733556,845.9240851703903,0.00082365604,-0.0073494697,-0.011179276
11260.801,5.658086,0,0.0011898904,963.4356391501236,845.923751085505,1272,8858.103,4.4298525,651.84863,0.40767568,11260.801,5.658086,0,,,,,963.4356391501236,0.0007733288,845.923751085505,0.00082347146,-0.007128015,-0.011271018
11265.519,5.6617804,0,0.0011906073,963.4367108704193,845.9224711866111,1273,8862.045,4.4303045,644.1277,0.40806746,11265.519,5.6617804,0,,,,,963.4367108704193,0.0007731693,845.9224711866111,0.00082306005,-0.0069865366,-0.011057574
11261.625,5.6619983,0,0.0011913241,963.4374442593028,845.9235054117396,1274,8858.08,4.4300113,645.1292,0.40731472,11261.625,5.6619983,0,,,,,963.4374442593028,0.0007733474,845.9235054117396,0.00082348374,-0.006975823,-0.010902725
11269.6,5.658112,0,0.0011920407,963.4376698607879,845.9231609755942,1275,8863.887,4.430288,646.97955,0.40842512,11269.6,5.658112,0,,,,,963.4376698607879,0.00077183393,845.9231609755942,0.0008219269,-0.007078614,-0.010844332
11257.859,5.6562977,0,0.0011927574,963.4368309083613,845.9243001767707,1276,8854.298,4.4293694,643.9586,0.40733486,11257.859,5.6562977,0,,,,,963.4368309083613,0.00077373825,845.9243001767707,0.00082413194,-0.007058441,-0.01072393
11266.277,5.656764,0,0.001193474,963.4356293364629,845.9245912783745,1277,8860.203,4.429946,642.74,0.40795434,11266.277,5.656764,0,,,,,963.4356293364629,0.000773027,845.9245912783745,0.00082339335,-0.007040051,-0.010327794
11261.416,5.6531067,0,0.0011941906,963.4369834651261,845.9239919381994,1278,8857.357,4.429644,643.0835,0.40707418,11261.416,5.6531067,0,,,,,963.4369834651261,0.0007728267,845.9239919381994,0.0008230259,-0.0071861506,-0.010376969
11261.7705,5.655415,0,0.0011949071,963.4365262164223,845.9229685566913,1279,8856.825,4.429533,646.91077,0.40771884,11261.7705,5.655415,0,,,,,963.4365262164223,0.0007726275,845.9229685566913,0.0008226855,-0.007246088,-0.010546528
11256.923,5.6572313,0,0.0011956235,963.4363019602345,845.9235952161107,1280,8853.0205,4.429293,647.4455,0.40679085,11256.923,5.6572313,0,,,,,963.4363019602345,0.00077406404,845.9235952161107,0.0008243741,-0.0069814343,-0.010193901
11265.535,5.655582,0,0.00119634,963.4359247275563,845.9236149526278,1281,8859.825,4.430095,643.51385,0.40866557,11265.535,5.655582,0,,,,,963.4359247275563,0.00077318086,845.9236149526278,0.0008233152,-0.007005149,-0.010559252
11271.492,5.6560926,0,0.0011970563,963.43647016308,845.9226559960316,1282,8865.392,4.430247,646.0735,0.40796304,11271.492,5.6560926,0,,,,,963.43647016308,0.00077190436,845.9226559960316,0.00082188897,-0.006998131,-0.01054702
11259.908,5.6568327,0,0.0011977726,963.4351476479941,845.9238160153473,1283,8856.502,4.42954,642.347,0.40747622,11259.908,5.6568327,0,,,,,963.4351476479941,0.0007730665,845.9238160153473,0.0008232016,-0.0071359626,-0.010425893
11266.39,5.656249,0,0.0011984889,963.4354560603877,845.923476266096,1284,8861.008,4.429915,644.7045,0.4080536,11266.39,5.656249,0,,,,,963.4354560603877,0.0007729557,845.923476266096,0.0008230953,-0.006962807,-0.010566111
11265.724,5.655704,0,0.001199205,963.4365238553504,845.9242830310359,1285,8860.852,4.4299774,643.7559,0.40750235,11265.724,5.655704,0,,,,,963.4365238553504,0.0007727204,845.9242830310359,0.00082303525,-0.006857756,-0.010492531
11286.317,5.6590223,0,0.0011999211,963.436901207564,845.9236826460275,1286,8875.565,4.4311123,642.97614,0.40785086,11286.317,5.6590223,0,,,,,963.436901207564,0.0007709605,845.9236826460275,0.0008210062,-0.0067129694,-0.0103205
11269.48,5.655748,0,0.0012006373,963.4370852207053,845.923838624883,1287,8863.014,4.4300427,647.4524,0.40680727,11269.48,5.655748,0,,,,,963.4370852207053,0.0007725727,845.923838624883,0.0008227219,-0.006941532,-0.010279132
11259.26,5.655463,0,0.0012013533,963.437949243563,845.9242372978981,1288,8854.75,4.4292307,646.59894,0.4073503,11259.26,5.655463,0,,,,,963.437949243563,0.00077277934,845.9242372978981,0.0008231605,-0.006595697,-0.010227921
11274.08,5.6540956,0,0.0012020692,963.4361332422803,845.9239331678682,1289,8866.563,4.4304094,641.7484,0.40812117,11274.08,5.6540956,0,,,,,963.4361332422803,0.0007730032,845.9239331678682,0.0008232999,-0.0065638707,-0.010216495
11266.4375,5.653522,0,0.0012027852,963.4355860411409,845.923557179882,1290,8859.883,4.4296026,643.22644,0.40742105,11266.4375,5.653522,0,,,,,963.4355860411409,0.00077267614,845.923557179882,0.00082288426,-0.0063780793,-0.009975299
11256.153,5.6508493,0,0.0012035011,963.4372378468097,845.9235549073755,1291,8851.765,4.428889,646.624,0.40733007,11256.153,5.6508493,0,,,,,963.4372378468097,0.0007736321,845.9235549073755,0.00082389166,-0.0068263975,-0.010352461
11263.793,5.6525087,0,0.001204217,963.4355153571771,845.9232702724121,1292,8857.636,4.4295573,646.80664,0.40778697,11263.793,5.6525087,0,,,,,963.4355153571771,0.00077325635,845.9232702724121,0.0008234003,-0.0068283672,-0.010466488
11263.789,5.6530676,0,0.0012049327,963.4363966493569,845.9236528759095,1293,8857.027,4.4297023,646.0556,0.40835795,11263.789,5.6530676,0,,,,,963.4363966493569,0.00077292963,845.9236528759095,0.00082316966,-0.0067691626,-0.009990738
11273.078,5.6535163,0,0.0012056484,963.4362757478061,845.9237353113818,1294,8865.229,4.4302607,643.1516,0.40822536,11273.078,5.6535163,0,,,,,963.4362757478061,0.0007725876,845.9237353113818,0.0008228167,-0.0065821083,-0.010313239
11268.733,5.653574,0,0.0012063641,963.4375490368373,845.9254627255049,1295,8861.761,4.4299197,645.336,0.40844333,11268.733,5.653574,0,,,,,963.4375490368373,0.0007720603,845.9254627255049,0.0008226518,-0.006405998,-0.0103673255
11272.822,5.651566,0,0.0012070797,963.4372813518355,845.9224697252046,1296,8864.205,4.430154,646.94995,0.40778166,11272.822,5.651566,0,,,,,963.4372813518355,0.00077284203,845.9224697252046,0.00082288973,-0.0066695143,-0.01020298
11275.6455,5.6542788,0,0.0012077953,963.4371991662143,845.9248264403636,1297,8867.041,4.4304924,647.4088,0.40785748,11275.6455,5.6542788,0,,,,,963.4371991662143,0.00077287684,845.9248264403636,0.0008233786,-0.006548604,-0.0101602785
11272.191,5.652748,0,0.0012085108,963.4365369122106,845.9216317130956,1298,8863.852,4.4299974,650.0047,0.40791267,11272.191,5.652748,0,,,,,963.4365369122106,0.00077211944,845.9216317130956,0.0008218327,-0.006462313,-0.01032201
11264.043,5.6496,0,0.0012092263,963.436611098844,845.924280630963,1299,8858.242,4.4296613,642.5379,0.40792233,11264.043,5.6496,0,,,,,963.436611098844,0.00077354343,845.924280630963,0.0008239052,-0.0068423967,-0.010436233
11269.456,5.6527967,0,0.0012099417,963.4364610336512,845.9233812653362,1300,8862.845,4.430053,641.8595,0.40756246,11269.456,5.6527967,0,,,,,963.4364610336512,0.0007728106,845.9233812653362,0.00082299137,-0.007254841,-0.010800843
11267.62,5.6533394,0,0.0012106571,963.4365125071279,845.9231573621403,1301,8861.158,4.4298654,643.54895,0.4079019,11267.62,5.6533394,0,,,,,963.4365125071279,0.0007729415,845.9231573621403,0.0008230152,-0.006737501,-0.010627461
11271.065,5.649804,0,0.0012113723,963.4358324432377,845.9243367482561,1302,8863.499,4.430126,645.0423,0.40839908,11271.065,5.649804,0,,,,,963.4358324432377,0.00077309797,845.9243367482561,0.00082343054,-0.006810369,-0.01075797
