koi_disposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err2,koi_impact,koi_duration,koi_depth,koi_depth_err2,koi_model_snr,koi_srad,koi_srad_err2,dec
FALSE POSITIVE,0.0,0,1,0,0,73.3377984,-0.0001147,0.978,9.029,114900.0,-1003.0,155.5,1.321,-0.16,38.902
FALSE POSITIVE,,1,0,0,0,282.159571,-0.00801,0.5987,5.069,196.3,-19.7,14.2,2.108,-0.757,39.020889
FALSE POSITIVE,0.0,0,1,0,0,6.58729511,-7.266e-05,0.723,8.3582,127960.0,-685.0,304.2,1.406,-0.577,39.099651
FALSE POSITIVE,,1,0,1,0,459.23193,-0.01418,0.8765,17.722,418.7,-27.2,19.5,1.116,-0.19,39.093189
FALSE POSITIVE,0.0,0,1,1,1,25.9493253,-0.0005851,0.655,12.17,354.5,-34.8,13.1,0.526,-0.025,39.022141
FALSE POSITIVE,,1,0,1,0,212.76701,-0.01386,0.3531,12.8,74.3,-12.0,6.8,1.245,-0.213,39.07333
FALSE POSITIVE,,1,0,0,0,386.62189,-0.02355,0.1616,17.72,193.2,-18.8,12.3,1.033,-0.115,45.724232
FALSE POSITIVE,0.175,1,0,0,0,84.644104,-0.00237,0.178,48.182,512.0,-17.2,33.5,15.517,-5.412,45.713482
FALSE POSITIVE,,1,0,0,0,575.95408,-0.01448,0.0868,8.618,1210.0,-132.0,11.4,0.854,-0.078,45.794739
FALSE POSITIVE,,1,0,0,0,117.844963,-0.002024,0.4594,1.951,1043.0,-181.0,6.6,0.769,-0.061,45.732079
FALSE POSITIVE,0.0,0,0,1,1,24.614775,-0.0002371,0.089,2.395,229.4,-25.8,10.5,0.849,-0.078,47.259651
FALSE POSITIVE,0.0,0,1,0,0,1.21374744,-2.2e-08,0.831,5.79293,185130.0,-25.4,8755.2,1.619,-0.403,47.228271
FALSE POSITIVE,,1,0,0,0,372.30881,-0.0178,0.1243,3.874,535.2,-94.8,14.9,0.904,-0.076,47.291889
FALSE POSITIVE,,1,0,0,0,454.244158,-0.005224,0.0033,3.399,241.0,-25.9,9.9,1.874,-0.715,47.221966
FALSE POSITIVE,,1,0,0,0,112.48226,-0.00183,0.5181,1.923,195.7,-39.4,5.2,0.95,-0.085,47.223492
FALSE POSITIVE,,1,0,0,0,218.56734012,,,2.38,,,,,,43.293671
FALSE POSITIVE,,1,0,0,0,229.948531,-0.00628,0.35,1.813,154.2,-41.1,6.1,0.861,-0.061,43.20401
FALSE POSITIVE,,1,0,0,0,403.5637828,,,3.64,,,,,,43.205311
FALSE POSITIVE,0.0,0,1,0,0,2.41172358,-2.43e-05,1.281,2.6311,3364.7,-36.3,108.6,1.332,-0.278,43.21846
FALSE POSITIVE,,1,0,0,0,92.9314146,,,2.35,,,,,,43.21283
FALSE POSITIVE,,1,0,0,0,103.22293786,,,2.63,,,,,,43.24958
FALSE POSITIVE,0.0,0,1,0,0,209.06299275,-1.554e-05,0.823,10.0389,250910.0,-536.0,3295.6,1.024,-0.137,44.56221
FALSE POSITIVE,0.0,0,1,0,0,70.335879746,-4.194e-06,1.04,4.65625,24418.0,-13.7,2148.6,0.966,-0.094,44.549149
FALSE POSITIVE,,1,0,0,0,591.37382,-0.01092,0.1609,4.35,245.0,-39.1,10.7,1.391,-0.299,44.553761
FALSE POSITIVE,,1,0,0,0,559.28332,-0.01251,0.3058,4.245,1360.0,-262.0,6.7,0.709,-0.054,44.500278
FALSE POSITIVE,,1,0,0,0,136.355967,-0.002262,0.6066,3.17,165.1,-81.5,6.3,1.058,-0.116,44.67886
FALSE POSITIVE,,1,0,0,0,532.9307,-0.1568,0.4579,3.89,181.4,-46.6,5.3,3.373,-1.148,45.737091
FALSE POSITIVE,,1,0,0,0,171.69799,-0.004121,0.2266,2.904,878.0,-124.0,7.7,13.679,-5.165,45.881748
FALSE POSITIVE,,1,0,0,0,444.89411,-0.01725,0.2991,7.937,363.0,-42.7,13.2,2.439,-1.216,45.863979
FALSE POSITIVE,,1,0,0,0,229.86928,-0.01226,0.049,12.91,1659.0,-154.0,10.6,2.344,-1.165,45.886761
FALSE POSITIVE,0.0,0,1,1,1,5.14108479,-7.768e-05,1.225,25.93,611.2,-13.4,57.0,0.941,-0.099,47.251991
FALSE POSITIVE,,1,0,0,0,179.27230765,,,2.21,,,,,,47.344372
FALSE POSITIVE,,1,0,0,0,200.83849979,,,2.37,,,,,,47.325008
FALSE POSITIVE,,0,0,1,0,40.1043796,-0.0006491,0.2029,3.471,187.3,-27.5,9.2,1.089,-0.13,47.474751
FALSE POSITIVE,0.0,0,1,0,0,30.114681501,-1.606e-06,1.046,5.68713,87057.0,-22.2,2858.1,1.044,-0.116,47.419579
FALSE POSITIVE,0.0,0,1,0,0,36.1826854,-0.0001785,1.267,4.2546,9471.7,-88.1,124.1,1.321,-0.437,43.302479
FALSE POSITIVE,0.0,0,1,0,0,472.2265706,-0.000123,0.876,4.8732,156140.0,-304.0,584.6,0.842,-0.075,43.351089
FALSE POSITIVE,0.0,0,1,1,1,1.507099289,-1.567e-06,1.265,4.8361,1282.0,-10.8,142.7,0.801,-0.064,43.308979
FALSE POSITIVE,,1,0,0,0,253.652263,-0.001285,20.7849,3.85,26456.0,-1309.0,59.9,0.537,-0.05,44.686989
FALSE POSITIVE,,1,0,0,0,128.66825288,,,2.67,,,,,,44.64772
FALSE POSITIVE,,1,0,0,0,485.57785,-0.02657,0.5739,6.67,853.0,-201.0,5.6,0.727,-0.052,44.6651
FALSE POSITIVE,,1,0,0,0,643.4528,-0.01535,0.1952,9.346,585.1,-61.7,10.2,0.845,-0.065,44.615559
FALSE POSITIVE,0.0,0,1,1,1,1.061934307,-1.502e-06,1.181,3.211,264.8,-4.5,70.9,0.868,-0.084,44.635181
FALSE POSITIVE,0.0,0,0,1,1,9.5497037,-0.0003035,0.028,1.881,706.7,-69.6,12.4,0.569,-0.082,45.973461
FALSE POSITIVE,0.0,0,1,1,0,77.138911,-0.001078,0.981,7.229,603.3,-41.3,19.0,0.911,-0.073,45.9529
FALSE POSITIVE,0.0,1,0,1,1,0.536551592,-2.698e-06,1.102,4.89,153.2,-8.7,26.2,1.027,-0.108,45.953651
FALSE POSITIVE,,1,0,1,0,68.54443156,,,2.05,,,,,,45.93539
FALSE POSITIVE,,1,0,0,0,130.110715,-0.002352,0.1883,2.227,251.9,-53.5,6.4,0.828,-0.063,45.983459
FALSE POSITIVE,,0,0,0,0,242.484764,-0.008734,0.1785,6.451,361.7,-54.3,7.6,0.829,-0.054,47.420731
FALSE POSITIVE,,1,0,0,0,385.593209,-0.006574,0.5548,2.799,282.9,-50.2,5.6,1.358,-0.31,47.596931
FALSE POSITIVE,0.0,0,0,1,0,215.737826,-0.00209,0.916,7.257,8476.0,-271.0,36.8,0.724,-0.069,47.526539
FALSE POSITIVE,,1,0,0,0,507.48249,-0.05561,0.7261,8.19,232.1,-31.2,9.7,0.744,-0.074,47.51762
FALSE POSITIVE,,1,0,0,0,30.2111162,-0.0005007,0.0666,4.202,92.6,-31.8,6.5,4.732,-1.873,43.350368
CONFIRMED,0.0,0,0,0,0,76.377855,-0.001825,0.577,4.809,11004.0,-320.0,38.6,0.584,-0.074,43.411579
FALSE POSITIVE,0.0,0,1,0,0,55.249007325,-2.291e-06,0.785,5.15147,205670.0,-26.3,3452.5,1.012,-0.109,43.47356
FALSE POSITIVE,,1,0,0,0,22.52907,-0.0003496,0.3668,1.373,327.1,-90.9,4.8,0.769,-0.059,43.432331
FALSE POSITIVE,,1,0,0,0,66.247851,-0.001568,0.2847,4.04,666.0,-87.3,8.3,6.519,-2.976,43.48455
FALSE POSITIVE,,1,0,0,1,370.91308,-0.01344,0.3443,17.655,270.3,-20.8,17.5,1.054,-0.137,43.476749
FALSE POSITIVE,1.0,0,1,0,0,7.41505161,-2.712e-05,0.979,2.061,937.0,-57.4,18.3,18.266,-6.832,44.69516
FALSE POSITIVE,0.0,0,1,0,0,2.742590902,-8.022e-06,0.473,10.4143,680400.0,-1469.0,682.9,1.705,-0.375,44.697262
FALSE POSITIVE,,1,0,0,0,216.453511,-0.00386,0.0052,3.321,1137.0,-158.0,7.5,0.878,-0.104,44.62812
FALSE POSITIVE,,1,0,0,0,37.0488669,,,2.48,,,,,,44.745998
FALSE POSITIVE,,1,0,0,0,542.16158927,,,8.77,,,,,,45.9039
FALSE POSITIVE,0.0,0,1,0,0,11.0153889,-0.0004877,1.287,2.666,3446.0,-130.0,31.8,1.678,-1.015,45.950981
FALSE POSITIVE,,1,0,0,0,28.34230575,,,1.65,,,,,,46.065563
FALSE POSITIVE,,1,0,0,0,231.521608,-0.003347,0.5303,2.819,478.7,-84.5,6.1,0.872,-0.068,46.033482
FALSE POSITIVE,,1,0,0,0,180.890384,-0.002769,0.3417,1.901,205.3,-39.2,5.8,1.683,-0.364,46.094769
FALSE POSITIVE,,1,0,0,0,60.0546149,-0.0007802,0.3355,3.435,326.1,-33.4,11.8,2.917,-0.89,46.051189
FALSE POSITIVE,0.0,0,1,0,0,2.037453129,-4.3e-08,0.611,5.43155,315910.0,0.0,6944.9,2.056,-0.903,47.670906
FALSE POSITIVE,0.0,0,1,0,0,35.164087,-0.002496,1.227,86.05,1528.9,-50.7,38.3,2.087,-1.184,47.703018
FALSE POSITIVE,,1,0,0,0,107.11003503,,,2.12,,,,,,47.785828
FALSE POSITIVE,,1,0,0,0,462.26052152,,,4.05,,,,,,43.49432
FALSE POSITIVE,0.0,0,1,1,0,0.533000886,-7.9e-08,1.271,1.54684,4398.5,-8.4,327.4,1.064,-0.206,43.587891
FALSE POSITIVE,,1,0,0,0,200.35091012,,,3.78,,,,,,43.523079
FALSE POSITIVE,,1,0,0,0,114.32859485,,,2.64,,,,,,43.507629
FALSE POSITIVE,,1,0,0,0,99.97889,-0.003852,0.3044,8.76,117.9,-23.8,5.7,1.725,-0.788,43.59108
FALSE POSITIVE,,0,0,0,1,374.71687,-0.01344,0.985,52.986,1126.2,-28.7,62.2,1.009,-0.15,44.751789
FALSE POSITIVE,,1,0,0,0,42.070868,-0.0004249,0.2878,1.293,386.2,-93.8,5.7,0.938,-0.122,44.74918
FALSE POSITIVE,,1,0,0,0,401.73243,-0.01302,0.0839,1.535,366.4,-83.8,5.8,1.504,-0.423,44.889378
FALSE POSITIVE,,1,0,0,0,428.1186,-0.01906,0.1377,6.56,443.8,-88.1,7.3,1.031,-0.089,44.85244
FALSE POSITIVE,,1,0,0,0,37.3683802,-0.0003917,0.8375,2.8,206.6,-26.1,8.8,6.422,-1.623,46.058208
FALSE POSITIVE,,1,0,0,0,615.81928,-0.02367,0.1794,14.93,168.0,-18.5,11.0,0.955,-0.086,46.02248
FALSE POSITIVE,0.041,0,1,0,0,0.512581525,-2.2e-08,0.505,2.54719,384480.0,-291.0,1583.7,0.604,-0.048,46.016998
FALSE POSITIVE,0.0,1,0,0,0,1.42796645,-1.595e-06,1.305,12.8653,6012.3,-51.9,347.6,0.919,-0.082,47.767921
FALSE POSITIVE,,1,0,0,0,70.61977122,,,2.09,,,,,,47.77029
FALSE POSITIVE,,1,0,0,0,216.10910854,,,3.95,,,,,,47.876911
FALSE POSITIVE,,1,0,0,0,44.51439331,,,1.55,,,,,,47.876881
FALSE POSITIVE,,1,0,0,0,230.80401566,,,3.57,,,,,,43.526741
FALSE POSITIVE,0.0,0,1,0,0,28.297207229,-1.358e-06,1.227,3.94247,23193.0,-4.0,2360.6,1.151,-0.223,43.529301
FALSE POSITIVE,,1,0,0,0,412.227551,-0.006722,0.1894,4.303,819.5,-95.2,9.0,7.684,-2.043,43.684608
FALSE POSITIVE,,1,0,0,0,586.63177,-0.01421,0.0345,7.299,199.9,-29.5,8.4,0.854,-0.094,44.879082
FALSE POSITIVE,,1,0,0,0,364.95068,-0.01238,0.9571,0.636,824.0,-130.0,5.8,0.884,-0.118,44.815739
FALSE POSITIVE,,1,0,0,0,44.36123319,,,2.49,,,,,,44.828609
FALSE POSITIVE,,1,0,0,0,438.00974,-0.03162,0.8575,11.46,79.2,-13.2,8.6,0.717,-0.071,44.88612
FALSE POSITIVE,0.0,0,1,0,0,3.479508244,-2.034e-06,1.252,3.9097,3000.4,-18.2,195.7,12.623,-2.879,44.83062
FALSE POSITIVE,,1,0,0,0,406.29695,-0.01967,0.4038,5.32,136.5,-27.9,10.7,1.566,-0.454,44.908718
FALSE POSITIVE,0.0,1,0,0,1,3.34465934,-3.918e-05,0.005,10.796,57.6,-2.5,24.3,1.551,-0.571,46.068039
FALSE POSITIVE,,1,0,0,0,513.14417,-0.0439,0.5818,14.13,223.8,-36.7,7.9,0.837,-0.063,46.139381
FALSE POSITIVE,,0,0,1,0,13.0366377,-0.0001457,0.7039,3.184,154.6,-13.4,15.4,1.677,-0.583,46.190578
FALSE POSITIVE,,1,0,0,0,270.98477,-0.001876,70.1733,6.718,13883.0,-504.0,10.7,1.555,-0.083,48.14328
FALSE POSITIVE,0.001,0,0,1,0,2.74703312,-1.088e-05,1.17,2.655,152.2,-9.0,23.1,3.134,-1.48,48.10091
FALSE POSITIVE,0.0,0,0,1,1,0.864651455,-6.728e-06,0.235,3.461,67.7,-5.0,16.5,0.851,-0.075,43.662239
FALSE POSITIVE,1.0,1,0,0,0,25.4805211,-0.000476,0.186,10.701,159.0,-10.5,17.7,0.986,-0.102,43.671661
FALSE POSITIVE,,1,0,0,0,512.11636,-0.01266,0.5008,9.557,315.4,-32.6,10.9,0.812,-0.063,43.62122
FALSE POSITIVE,,1,0,0,0,348.61891,-0.01473,0.282,3.567,689.0,-153.0,5.8,0.914,-0.077,43.650429
FALSE POSITIVE,,1,0,1,1,368.70839,-0.01406,0.5958,6.08,957.0,-150.0,12.2,0.887,-0.072,43.654781
FALSE POSITIVE,0.0,1,0,0,0,7.1091096,-0.0003784,0.663,10.67,156.7,-13.3,13.0,0.82,-0.076,43.69421
FALSE POSITIVE,0.0,0,1,0,0,397.3958488,-0.0001727,1.19,6.1014,29825.0,-86.3,395.7,1.362,-0.3,44.968369
CONFIRMED,0.814,0,0,0,0,62.134919,-0.002027,0.827,8.711,147.5,-15.4,10.6,4.912,-2.396,44.923229
FALSE POSITIVE,0.0,0,1,1,0,1.667482003,-2.295e-06,0.052,1.5931,545.5,-13.5,50.2,6.72,-0.257,44.974209
FALSE POSITIVE,0.0,1,0,0,1,5.29730786,-4.977e-05,0.728,4.02,190.8,-14.2,13.1,1.0,,44.980206
FALSE POSITIVE,,1,0,0,0,77.395279,-0.002809,0.1748,5.26,437.0,-94.6,7.9,2.995,-0.704,45.05521
FALSE POSITIVE,,1,0,0,0,612.882452,-0.006796,0.284,2.024,631.0,-112.0,7.5,0.956,-0.086,46.258438
FALSE POSITIVE,0.0,0,1,0,0,11.03571773,-2.509e-05,0.911,5.62958,144960.0,-167.0,959.6,1.23,-0.36,46.25544
FALSE POSITIVE,0.507,0,0,1,0,42.093314,-0.001327,0.035,4.649,886.0,-142.0,7.4,0.763,-0.079,46.221199
FALSE POSITIVE,,1,0,0,0,274.10859251,,,6.59,,,,,,46.294769
FALSE POSITIVE,,1,0,0,0,339.18109,-0.01589,0.077,5.34,157.9,-27.8,11.5,1.344,-0.283,46.253868
FALSE POSITIVE,0.0,0,1,0,0,3.55650976,-2.77e-07,0.622,12.7364,687450.0,-206.0,3867.7,2.433,-0.794,46.228458
FALSE POSITIVE,,1,0,0,0,38.27772448,,,1.73,,,,,,47.892738
FALSE POSITIVE,0.0,0,1,0,0,25.285232337,-5.52e-07,1.208,4.76313,63022.0,-0.2,5902.4,1.136,-0.155,47.87896
FALSE POSITIVE,0.0,0,1,1,1,1.23138339,-1.601e-05,0.348,3.943,72.7,-4.2,21.0,0.958,-0.077,47.983318
FALSE POSITIVE,,1,0,0,0,322.55663046,,,3.74,,,,,,43.774288
FALSE POSITIVE,0.0,1,0,1,1,7.2269859,-0.0001428,0.561,14.241,160.3,-7.1,26.2,0.609,-0.061,43.713871
FALSE POSITIVE,0.768,0,1,0,0,0.762724045,-1.11e-07,1.252,1.98818,9782.2,-13.8,451.7,0.976,-0.17,43.736118
FALSE POSITIVE,,1,0,0,0,206.76425774,,,2.57,,,,,,43.76498
FALSE POSITIVE,,1,0,0,0,362.49906,-0.02211,0.5297,12.17,522.5,-76.9,10.3,1.065,-0.148,43.797642
FALSE POSITIVE,,1,0,0,0,190.65896,-0.01953,0.9508,35.472,552.8,-33.6,18.3,0.835,-0.066,43.706509
CONFIRMED,,0,0,0,0,509.997402,-0.003256,0.0254,8.481,1267.0,-45.2,35.3,0.756,-0.077,43.710949
FALSE POSITIVE,0.0,0,0,0,1,1.50650036,-1.764e-05,0.684,2.762,45.4,-3.7,15.0,1.126,-0.19,45.098499
FALSE POSITIVE,,1,0,0,0,194.48732212,,,3.6,,,,,,45.078861
CONFIRMED,0.968,0,0,0,0,374.878133,-0.007791,0.626,10.556,914.6,-48.1,21.9,1.354,-0.375,45.139778
FALSE POSITIVE,0.0,0,0,1,0,5.2362026,-0.0002934,1.379,3.148,2019.5,-85.6,28.2,1.631,-0.487,45.10014
FALSE POSITIVE,,1,0,0,0,48.55059299,,,1.79,,,,,,46.313541
FALSE POSITIVE,,0,0,1,0,247.372131,-0.00206,0.4257,3.271,513.4,-43.3,12.4,1.0,,46.30019
FALSE POSITIVE,,1,0,0,0,95.254421,-0.001839,0.3116,3.379,465.4,-90.8,6.1,1.012,-0.085,46.400139
CONFIRMED,0.904,0,0,0,0,425.483539,-0.008623,0.03,17.856,996.6,-60.3,19.6,1.022,-0.097,46.441029
FALSE POSITIVE,0.973,0,1,0,0,7.863361238,-1.098e-06,0.869,3.42771,18157.0,-39.9,723.3,1.4,-0.313,46.448212
FALSE POSITIVE,,1,0,0,0,120.16983803,,,3.19,,,,,,47.982121
FALSE POSITIVE,0.0,0,1,1,1,0.745086745,-2.3e-06,0.626,4.29,270.0,-31.8,61.4,0.75,-0.057,48.06678
FALSE POSITIVE,,1,0,0,0,247.47724314,,,7.6,,,,,,48.058331
CONFIRMED,0.999,0,0,0,0,6.10968225,-6.031e-05,0.108,5.735,60.3,-3.8,18.6,1.009,-0.24,48.154243
FALSE POSITIVE,,0,0,1,0,11.8045536,-0.0002912,0.1533,3.195,128.9,-21.1,7.0,0.857,-0.082,43.719471
FALSE POSITIVE,0.0,0,1,0,1,3.1748772,-0.0001232,0.94,7.089,1741.0,-23.6,98.6,1.619,-0.741,43.869961
FALSE POSITIVE,,0,0,0,1,371.18648,-0.0169,0.0845,19.929,317.9,-27.5,18.1,1.152,-0.15,43.87009
FALSE POSITIVE,0.0,0,1,0,0,10.90962154,-1.099e-05,0.146,17.8024,499920.0,-341.0,2345.1,2.064,-1.516,45.284752
FALSE POSITIVE,0.0,1,0,0,0,27.0779813,-0.0007735,0.957,138.54,347.5,-3.6,139.4,0.85,-0.107,45.206799
FALSE POSITIVE,0.0,0,1,0,0,1.827660875,-2.39e-07,1.026,3.986,46677.0,-54.9,890.3,1.072,-0.116,45.276932
FALSE POSITIVE,,1,0,0,0,376.554588,-0.007955,0.0963,3.182,481.0,-85.9,5.4,0.913,-0.078,45.22105
FALSE POSITIVE,,1,0,0,0,538.4263,-0.01874,0.3917,12.751,242.0,-18.8,16.2,2.028,-0.884,45.246151
FALSE POSITIVE,,1,0,0,0,94.20561159,,,6.62,,,,,,46.509666
FALSE POSITIVE,,1,0,0,0,378.70643955,,,14.66,,,,,,46.515259
FALSE POSITIVE,0.0,0,1,1,0,78.4286313,-6.876e-05,1.388,3.7368,83303.0,-793.0,112.6,1.0,,46.592491
FALSE POSITIVE,0.133,0,1,0,0,2.53021,-0.004023,1.275,21.79,367.9,-34.9,24.2,1.296,-0.373,46.517567
FALSE POSITIVE,0.0,0,1,0,0,2.249000963,-5.31e-07,0.68,9.6022,58776.0,-70.7,1159.5,2.293,-1.216,46.521568
FALSE POSITIVE,,1,0,0,0,121.62387378,,,2.73,,,,,,46.608521
FALSE POSITIVE,,1,0,1,0,432.074696,-0.009611,0.1559,4.763,1088.0,-151.0,7.6,0.739,-0.057,48.207458
FALSE POSITIVE,0.0,1,0,0,0,460.77905,-0.0145,0.324,15.541,239.3,-22.7,12.7,2.717,-0.973,48.388931
FALSE POSITIVE,0.0,1,0,0,0,3.21318517,-4.703e-06,0.924,15.47,2046.1,-8.3,662.9,1.513,-0.317,48.319561
FALSE POSITIVE,,1,0,0,0,331.78248134,,,4.94,,,,,,48.420395
FALSE POSITIVE,0.0,0,1,1,0,1.20608769,-2.368e-05,1.253,2.2272,1660.6,-30.4,66.9,1.355,-0.398,43.831848
FALSE POSITIVE,,1,0,0,0,613.82905,-0.0326,0.2616,18.18,148.2,-16.5,10.2,2.357,-1.168,43.824032
FALSE POSITIVE,,1,0,0,0,476.80454,-0.0275,0.5619,10.65,143.6,-48.4,5.7,0.901,-0.096,43.898521
CONFIRMED,1.0,0,0,0,0,4.09513876,-3.035e-05,0.97,2.462,181.7,-18.3,11.6,0.963,-0.096,43.807671
FALSE POSITIVE,0.0,0,1,0,1,0.779615874,-6.988e-06,0.699,3.932,81.5,-4.7,22.0,0.863,-0.069,43.864319
FALSE POSITIVE,,1,0,0,0,224.469892,-0.002845,0.2691,2.952,458.6,-78.6,5.5,1.091,-0.173,45.25124
FALSE POSITIVE,,1,0,0,0,113.556471,-0.002608,0.1828,2.383,278.7,-71.4,7.6,4.164,-0.152,45.283661
FALSE POSITIVE,,1,0,0,0,208.02789,-0.01357,0.6065,10.82,255.0,-35.5,8.8,0.632,-0.066,45.382992
FALSE POSITIVE,,1,0,0,0,308.024953,-0.002414,0.3366,2.665,352.6,-40.3,10.2,1.887,-1.193,45.319191
FALSE POSITIVE,0.0,0,0,1,1,1.33261458,-8.625e-05,0.936,5.161,1335.3,-88.4,17.5,0.76,-0.071,46.613079
FALSE POSITIVE,,1,0,0,0,105.895315,-0.002769,0.093,2.581,1227.0,-208.0,7.0,0.781,-0.073,46.616402
FALSE POSITIVE,0.13,0,0,1,0,61.224558,-0.001283,0.571,4.103,544.2,-71.5,9.7,1.14,-0.129,46.68388
FALSE POSITIVE,0.0,0,1,0,0,28.507877538,-5.932e-06,1.025,3.13331,24372.0,-60.7,449.0,0.945,-0.096,46.660488
FALSE POSITIVE,,1,0,0,0,444.46522,-0.03203,1.2803,0.767,4084.0,-572.0,9.0,0.746,-0.055,46.600121
FALSE POSITIVE,0.0,0,0,1,1,8.48039,-0.000127,0.008,6.134,133.7,-12.8,12.0,1.067,-0.119,46.650639
FALSE POSITIVE,,1,0,0,0,72.0153825,-0.0009859,0.6038,2.548,177.7,-31.4,6.8,5.032,-2.138,42.551121
FALSE POSITIVE,0.0,0,0,1,0,21.12752693,-9.794e-05,0.157,2.253,51.8,-3.5,18.4,30.882,-9.858,42.549011
FALSE POSITIVE,,1,0,0,0,23.9341825,-0.0002652,0.0465,1.607,228.1,-38.2,6.5,0.715,-0.056,42.554619
FALSE POSITIVE,,1,0,0,0,87.775799,-0.001159,0.8114,1.862,450.0,-101.0,6.3,1.025,-0.147,42.550739
FALSE POSITIVE,,1,0,0,0,65.67350728,,,2.73,,,,,,42.56181
FALSE POSITIVE,,1,0,0,0,222.06409878,,,2.89,,,,,,42.519218
FALSE POSITIVE,0.0,0,1,0,0,35.882272887,-1.366e-06,0.858,3.95004,101230.0,-28.5,3096.9,0.812,-0.06,42.578369
FALSE POSITIVE,0.0,0,1,0,0,8.780603773,-5.97e-07,1.127,3.16989,90028.0,-33.2,1406.9,0.832,-0.075,43.976479
CONFIRMED,0.999,0,0,0,0,224.150923,-0.001794,0.019,12.455,348.6,-10.3,34.2,1.286,-0.383,43.91362
FALSE POSITIVE,,1,0,0,0,551.49832,-0.02443,0.9478,40.92,1874.4,-99.2,37.0,0.887,-0.071,43.909351
FALSE POSITIVE,0.0,0,1,0,0,351.2878737,-0.0001035,0.712,11.2066,134630.0,-222.0,1002.8,0.914,-0.084,43.99353
FALSE POSITIVE,,1,0,0,0,46.50446209,,,1.37,,,,,,45.354191
FALSE POSITIVE,,1,0,0,0,124.091252,-0.003319,0.031,2.172,281.4,-63.5,5.7,0.792,-0.061,45.371311
FALSE POSITIVE,,1,0,0,0,212.771978,-0.003436,0.2065,2.115,1239.0,-236.0,6.9,0.824,-0.077,46.757889
FALSE POSITIVE,0.0,0,1,1,1,18.0766788,-0.0001272,0.822,3.06,28831.0,-1774.0,26.6,1.0,,46.796848
FALSE POSITIVE,0.0,0,1,1,1,1.33255577,-4.607e-05,0.199,4.282,126.5,-12.9,15.4,0.881,-0.098,46.745941
FALSE POSITIVE,0.0,0,1,1,1,1.33259275,-1.123e-05,0.833,4.014,79.1,-5.8,15.9,0.967,-0.1,46.775841
FALSE POSITIVE,0.013,1,0,1,0,36.6092739,-0.0005991,0.26,1.835,1102.0,-193.0,7.6,16.114,-3.815,46.721958
FALSE POSITIVE,0.568,0,0,1,0,0.812592362,-1.385e-06,1.007,1.5646,6945.8,-38.2,226.6,1.64,-0.351,42.69556
FALSE POSITIVE,,1,0,0,0,81.871309,-0.001248,0.1996,1.606,98.2,-24.8,5.4,1.115,-0.12,42.674389
FALSE POSITIVE,0.0,1,0,1,1,0.566805859,-3.705e-06,0.724,3.835,61.1,-3.8,21.5,1.494,-0.326,42.62439
FALSE POSITIVE,,1,0,0,0,326.36595188,,,3.75,,,,,,42.699532
FALSE POSITIVE,,1,0,0,0,520.58269,-0.008785,0.045,2.264,348.0,-70.4,6.0,1.033,-0.089,42.67226
FALSE POSITIVE,0.0,0,1,0,0,0.718643659,-9e-08,0.922,2.51246,124930.0,-155.0,575.0,0.934,-0.116,44.049191
FALSE POSITIVE,0.0,0,1,0,0,17.946328114,-1.188e-06,0.774,8.15905,102990.0,-45.7,3497.6,1.722,-0.937,44.04821
FALSE POSITIVE,,1,0,0,0,204.818268,-0.001788,0.346,1.93,303.6,-43.9,5.4,2.93,-1.638,44.07642
FALSE POSITIVE,0.0,0,1,0,0,23.81490574,-6.396e-05,0.772,1.9948,79201.0,-239.0,444.4,1.89,-1.224,45.394032
FALSE POSITIVE,0.0,0,0,1,1,1.3274511,-1.413e-05,0.245,3.465,123.6,-8.8,16.6,0.61,-0.063,45.334881
FALSE POSITIVE,,1,0,0,0,209.238576,-0.003773,0.2683,2.245,154.7,-34.1,5.4,1.135,-0.143,45.49229
FALSE POSITIVE,0.0,0,1,0,0,1.166835206,-7.78e-07,1.257,2.17596,15527.0,-33.1,388.6,2.123,-0.511,46.75198
FALSE POSITIVE,,1,0,0,0,230.70578883,,,2.69,,,,,,46.816589
FALSE POSITIVE,0.0,0,0,0,1,4.99471597,-4.495e-05,0.698,3.44,53.0,-4.6,14.1,2.83,-1.068,46.81551
FALSE POSITIVE,0.0,0,1,0,0,27.659607786,-5.84e-07,0.604,4.16321,318400.0,-132.0,4791.0,0.768,-0.066,46.884369
FALSE POSITIVE,0.0,1,0,0,0,476.727302,-0.007039,0.008,9.327,1035.7,-66.8,17.9,7.417,-1.13,46.816341
FALSE POSITIVE,0.648,1,0,0,0,22.0495604,-0.0001451,0.651,3.428,134.5,-9.9,15.4,1.548,-0.328,42.686958
FALSE POSITIVE,,1,0,0,0,150.70039392,,,2.82,,,,,,42.779018
FALSE POSITIVE,,1,0,0,0,44.48477463,,,1.67,,,,,,42.742699
FALSE POSITIVE,,1,0,0,0,93.6452481,,,2.12,,,,,,42.79517
FALSE POSITIVE,,1,0,0,0,574.69029,-0.01424,0.004,4.269,276.8,-45.1,7.2,0.764,-0.066,42.7136
FALSE POSITIVE,0.0,0,0,1,0,280.1604956,-0.0004368,1.04,2.8637,12946.0,-285.0,54.5,0.799,-0.063,44.118858
